tag,filename,full,chunk,full_length,chunk_length,chunk_count,file_type,sha256,shannon_entropy
"20201218","./cis/COMpad4.cis","None","None","76","0","0","data","95c1c794c79ea9e3af83b0700de0232d086bc4915b76b26605a43c0620cc175b","5.146736"
"20201218","./cis/PE-200.cis","None","None","68","0","0","data","308bbe436291512d3bf4e4d6aefccd2518529d1901fce0aa53c3c36434270417","4.686944"
"20201218","./cis/Makefile","None","None","264","0","0","makefile script, ASCII text","2c8082ad91762f2276c402be8407558f1e162c2fdbb1edb045f07b7a1b559198","5.129152"
"20201218","./atusb/rzusb-0.3.bin","AVR","AVR","6058","5632","17","data","d642eeb96ac91233960f87936864a25ee0b0e80a88d47e838cf1e15bdb02e7cd","6.748297"
"20201218","./atusb/atusb-0.3.dfu","AVR","AVR","6042","5632","17","data","d9333788b0eefad3f7796fccea119fe211d5540baa7da82e35406f6b35334417","6.762129"
"20201218","./cis/SW_7xx_SER.cis","None","None","140","0","0","PDP-11 UNIX/RT ldp","2e008012c770e1647c4864bf961dee2ab6e742fba6bb06740fe87db40bb6ac0e","5.473892"
"20201218","./atusb/ChangeLog","None","None","1019","0","0","ASCII text","99a8491370caff09c1c31a49491e84f083fc285fd04a3249ea6c860d4ea18535","4.878519"
"20201218","./cis/COMpad2.cis","None","None","109","0","0","data","923cc52dfc7839c1dbd425f475cc6a7e6ff4b3d471b711ad327b14453544f22c","5.210352"
"20201218","./cis/PE520.cis","None","None","74","0","0","data","63f8e782155f99972a4514fa9c007573ee1e6d9b3bc9a17aff6da19f8d80bc12","4.956142"
"20201218","./cis/SW_555_SER.cis","None","None","122","0","0","PDP-11 UNIX/RT ldp","d8b3550133bf794402bcbb07fa0331815afc480271171b7de6d7e2233ab1db9f","5.097500"
"20201218","./atusb/atusb-0.2.dfu","AVR","AVR","5800","5632","17","data","7b0c6a583ff3318d549409361f8e750e79b80847d11fd2236207d2d90aa3374a","6.723746"
"20201218","./cis/3CCFEM556.cis","None","None","137","0","0","data","4c2d2b18288711ca325768daed07b811845484998aa256802de9402a1c7663ec","5.082629"
"20201218","./cis/NE2K.cis","None","None","54","0","0","data","5d5b24f858dc6cf391880b546a2f3c00068d47daf0f90f164958389c629ed226","4.509362"
"20201218","./cis/src/PE-200.cis","None","None","307","0","0","ASCII text","9f78853716e2d3d3eb70fe90ffd9af628d60fafac01833aea484b6921a1a8fdc","4.976523"
"20201218","./cis/src/COMpad2.cis","None","None","576","0","0","ASCII text","5b6c297922fe2421f5337fc3eb44c53b5e97dc3ae9bd372fe39ad2d9c655e09a","5.062129"
"20201218","./cis/src/PE520.cis","None","None","300","0","0","ASCII text","ace4587e4ee18b37c9ac1a9c01b9c3298cca3a8b853b0e391db010f2f87c359e","5.051798"
"20201218","./cis/MT5634ZLX.cis","None","None","107","0","0","PDP-11 UNIX/RT ldp","9f916a92e355e36d4aafc0756b6dd4ca0449c31261bf2c3d9d60efb886a31c5f","5.209064"
"20201218","./cis/src/NE2K.cis","None","None","269","0","0","ASCII text","9179f03c9f42e31274613d74357ddb4eee283a58dcf2a13ec732d953dd8cb669","5.048921"
"20201218","./cis/src/COMpad4.cis","None","None","368","0","0","ASCII text","8c30d92c5b73bab3e0e6d4804f6d034bbc5a8f28bc358995d358e64df052ece5","5.229735"
"20201218","./cis/src/MT5634ZLX.cis","None","None","507","0","0","ASCII text","aca4e8255d37c0d285e922fabd0c00bc024eb826ddd51e78b7edc58ee44d8637","5.106584"
"20201218","./cis/src/3CCFEM556.cis","None","None","519","0","0","ASCII text","7e6798fbe1cea04ff200a6f0100fba5935069c481d3bd8976ca7137f5479ed98","4.892166"
"20201218","./cis/src/3CXEM556.cis","None","None","515","0","0","ASCII text","78da127b3130eb05e1a89bac48dda2a67874b01752f27065804a0e4a9baec171","4.888594"
"20201218","./cis/src/PCMLM28.cis","None","None","1041","0","0","ASCII text","ad3a74ba7a9ca089ed9a784dc7c4c0f1d5cfd3a204a9f2822085beea4ac6db06","4.744198"
"20201218","./cis/src/LA-PCM.cis","None","None","1167","0","0","ASCII text","8d9814004208da62c795d1361add14cdd5cf65801e39fc1330ce35fe134b2a3e","4.843908"
"20201218","./iwlwifi-105-6.ucode","None","ARcompact","689680","161792","121","data","1cb5c90756de33f044ebf82e0a9295f73534577d6b011be3b79df98412880487","5.404101"
"20201218","./iwlwifi-3160-8.ucode","None","ARcompact","667284","159744","120","data","09cf337d50d73284ba29570f30c8eea2147bfc8ae5cac2f8dd5cb1aece61881f","5.372211"
"20201218","./cis/src/tamarack.cis","None","None","475","0","0","ASCII text","2fb8b27cad469d2b12991cd224cecef91b89c9dd8272be848924dee13dbbe072","5.078136"
"20201218","./cis/src/DP83903.cis","None","None","586","0","0","ASCII text","7f5283c14f5d6e79b85bb1b20c7d3dd6584fcf6c419358884cb83c13a2881228","4.903679"
"20201218","./cis/src/RS-COM-2P.cis","None","None","441","0","0","ASCII text","e5f7ca32606712ca49e52c9c372432e156da1a4cb505dbcc1bcba2eb002e5353","5.009475"
"20201218","./cbfw-3.2.3.0.bin","XtensaEB","XtensaEB","414016","350208","369","data","2df44a7b4b84f920e2ed3662f53d5b97f51a4f9cd8df2b1c517c7020c9848131","6.752428"
"20201218","./cbfw-3.2.5.1.bin","XtensaEB","XtensaEB","414480","262144","296","data","33b8c016cdacfb3fb8c92546e63a8f122e8024b307a841d531ffca110e429730","6.749052"
"20201218","./cis/PCMLM28.cis","None","None","210","0","0","data","cf31481fed6bc89bea767c51b07ca64a3f99e272394cac8915026cb1995cbf74","4.872499"
"20201218","./cis/3CXEM556.cis","None","None","134","0","0","data","6e86bcbfec0d5e5b8aa580b80a62a670dd5c33b27febd63a61e3c700b8f2e39c","5.029495"
"20201218","./cis/LA-PCM.cis","None","None","253","0","0","locale data table","b112fb38dc4d0d3962c81e36aebced5e59f062b1486307f982413a3193bc774e","5.103925"
"20201218","./cis/tamarack.cis","None","None","85","0","0","data","09786e17b95d6a0e5a767b551c03f9b0988ce1b472ec745a3f79ee836f6385ce","5.192237"
"20201218","./cis/RS-COM-2P.cis","None","None","86","0","0","data","76ed4ab648685ec03f8769ce0a2f4b0c7b0cf63aaaa4d05b543f03f4026af3a8","4.926558"
"20201218","./cis/SW_8xx_SER.cis","None","None","132","0","0","PDP-11 UNIX/RT ldp","a61fdefd60b34489919eee09d3d24dedb8f571143e12c2c992a680e8f8626af2","5.470494"
"20201218","./iwlwifi-Qu-c0-jf-b0-53.ucode","None","ARcompact","1147120","176128","134","data","6e45f2feb689edc227904989f912770283b5459dfaff016f576f4909430a932d","5.224561"
"20201218","./cis/DP83903.cis","None","None","136","0","0","data","34f6c41936e73d009235d2af6771040ff5809da9d8759575a58c5db9e3b6ea95","5.116798"
"20201218","./LICENCE.ralink_a_mediatek_company_firmware","None","#6502#cc65","2100","512","2","ASCII text","8568352b57f3574f9d5b2753cdb7c6e5eb2b79e82fbb9c9ba6566947467ef508","5.094752"
"20201218","./qat_895xcc_mmp.bin","None","IA-64","114176","4096","4","data","8b3e6de6513a918912c3328394a5d4b9c80b628ef01f7efc9e92416d6d076f3d","5.777579"
"20201218","./hfi1_fabric.fw","None","6502","16848","512","2","data","91df60748723a1dca1d02e51f94a08d17815d4e6cf4d56cd7f2c77839c333c2b","7.307982"
"20201218","./LICENCE.chelsio_firmware","None","#6502#cc65","1485","384","3","ASCII text","a5777f9e80aca0603b0648454de996168b1c530322550ccda94d6d78bcf6c061","5.137799"
"20201218","./LICENCE.NXP","None","#6502#cc65","1131","256","2","ISO-8859 text","043048cbf0e5dd45ed58855949c41aa4b447751a871a36d80a23e398bbf3746d","5.194813"
"20201218","./edgeport/boot.fw","None","STM8","7250","1024","2","data","dacaefbe3b0ce5347794bf4649f99c141074536b21eb74075c8bea45cd2ece70","6.613040"
"20201218","./libertas/sd8682_helper.bin","None","ARMel","2616","768","3","data","1c7ae3d42277bf26925d661c44eea33ed19dd60776ad4ea9e1fd72111204d6f6","6.139888"
"20201218","./edgeport/down.fw","None","8051","18098","64","1","data","f263048a5e8c95220fc178efc0e474105cb71037cdbc96e936ba1c12cdeb3035","6.898936"
"20201218","./edgeport/down2.fw","None","8051","16566","1536","3","data","2b7908c5ab80cf16f7c50863f9ac6bd08767a7521dcfc42a2225c0d45ef8c61b","6.797118"
"20201218","./edgeport/down3.bin","8051","8051","12942","7680","21","data","70ac9aace66a62f663e2a5dad3a14ce2ceb72752535fe8afb1503baae4a46274","6.898307"
"20201218","./edgeport/boot2.fw","None","None","7042","0","0","data","8b565f69b49d266702998426812dcba1d542e393f2ab62f3ec56e30ef6750d60","6.305181"
"20201218","./libertas/cf8385.bin","None","ARMel","97128","5120","5","data","f9bf67179e17b0d88d5788f196a71d28c8db3afee3aae298dfffbfb4dc757b86","6.865336"
"20201218","./libertas/lbtf_sdio.bin","None","ARMel","120924","6144","6","data","46e60f6239cd8592df55f7c1406b40770fe777d3210664ef8534607adee5ded8","6.848462"
"20201218","./bnx2x-e1h-5.2.7.0.fw","None","6502","205488","53248","38","Adobe Photoshop Color swatch, version 0, 15336 colors; 1st RGB space (0), w 0x60, x 0, y 0x688, z 0; 2nd space (15440), w 0, x 0x1968, y 0, z 0x42e0","202c399fbf178abb96e459c3155c4642c7565f526c21cf3df729a8034f4bf755","7.816453"
"20201218","./libertas/sd8686_v8_helper.bin","None","ARMel","2464","768","3","data","123a8af2addf681cc4c1956be805fa3cc50fd924332c4803d3a13e9e926c60dd","6.114060"
"20201218","./libertas/sd8686_v8.bin","None","ARMel","122800","6144","6","data","d06b072d1c1ae39930425cb3929c6d1deb36750d41a95fa20939fb1ff1592af9","6.849711"
"20201218","./libertas/sd8686_v9_helper.bin","None","ARMel","2516","768","3","data","b0157d1f4518e806c0bc5128ab302a7f97d78ee34b84cb41cb4f2bbbb2a00e6d","6.097326"
"20201218","./libertas/cf8381_helper.bin","ARMel","ARMel","2132","768","3","data","56bd1584f2a335a9edfb03e44ccf161c1cf267ba745b5a711e7a6141b80a268e","5.952982"
"20201218","./libertas/cf8385_helper.bin","ARMel","ARMel","2140","768","3","data","6ab85bcbffbe2e4242265e6dc9a61a82457beff16f6b7d4ca0620df4779d2fa5","5.955232"
"20201218","./libertas/gspi8688.bin","None","ARMel","261596","8192","4","data","7360c98c942f7f0bbff5041546889dec3e587389f535ffdb578374a91676baf9","6.848980"
"20201218","./WHENCE","None","#6502#cc65","166622","768","3","ASCII text","e5113aeeb71b6bf3bca6a8c62ee9eb78ed4613852bb3f2891ee2ccc9f5058b7b","5.294992"
"20201218","./libertas/gspi8686_v9_helper.bin","ARMel","ARMel","2140","768","3","data","1c3e00f68e7109de5bdf0bff032545c4971736902b3bc897c5186038ddceff02","5.957353"
"20201218","./libertas/usb8388_v5.bin","None","ARMel","100292","6144","6","Marvell Libertas firmware","2e359a4a3b2e707d092eef1a89a0a22ca6dc1e9fe7c15692435ab92019379fcd","6.846039"
"20201218","./iwlwifi-QuZ-a0-jf-b0-50.ucode","None","ARcompact","1053004","178176","135","data","3da33294a3f265ee906462d2e2d0d6303626906bee03632e46ed8cf07261a4e3","5.226680"
"20201218","./libertas/sd8385_helper.bin","ARMel","ARMel","2140","768","3","data","f1404eaae9b12a4858ac7440567de187de78dc0b8704bd693ee7de94dec74211","5.957317"
"20201218","./libertas/sd8686_v9.bin","None","ARMel","124252","6144","6","data","540054b675005fc24cfed366ddf92207c4eb011cb4576db20ab07d8edcef440e","6.853946"
"20201218","./libertas/gspi8682_helper.bin","ARMel","ARMel","2140","768","3","data","1c3e00f68e7109de5bdf0bff032545c4971736902b3bc897c5186038ddceff02","5.957353"
"20201218","./libertas/sd8385.bin","None","ARMel","96716","6144","6","data","a099389caa3358e159575150340c0358ef81d72a37abb14642bcf77ac684b38f","6.860475"
"20201218","./libertas/gspi8688_helper.bin","ARMel","ARMel","2140","768","3","data","1c3e00f68e7109de5bdf0bff032545c4971736902b3bc897c5186038ddceff02","5.957353"
"20201218","./moxa/moxa-1110.fw","8051","8051","12462","8704","23","data","19764f1b59cf6009f683b354eca4cc3e4b7f978c4f39d75f1606afc0077bf93e","6.814358"
"20201218","./libertas/gspi8686_v9.bin","None","ARMel","126652","6144","6","data","bc2e8c1d2a5ca6e8de7316d237d26f6757c66315c6fed80b274d481a1b599f70","6.859733"
"20201218","./libertas/gspi8682.bin","None","ARMhf","154608","3072","3","data","faf591d85602a39496e747bee02f3d4753ddfc5a143fc78a82c8790a54546fb9","6.899667"
"20201218","./moxa/moxa-1131.fw","8051","8051","12462","8704","23","data","9a6394c0800b48991fb4414492bd7123c13e34598fa30d9cc288a2fa6624fd9e","6.814796"
"20201218","./lt9611uxc_fw.bin","8051","8051","17932","5632","17","data","8316d3e4f2280e6ae93134011534665c54373da11769555b05e7a91fa831dd74","6.819412"
"20201218","./moxa/moxa-1618.fw","ARMel","ARMel","33525","30720","48","data","4942f7987981a5452bcdb8006198666f08710d797f20a5b632684e0899370e8c","6.031839"
"20201218","./libertas/usb8388_v9.bin","None","ARMhf","126644","7168","7","Marvell Libertas firmware","0b38c51897f733c9ebe20cba13979a5303e31d8f3c5a3d1e8dac6d7ff0eb687e","6.855346"
"20201218","./moxa/moxa-1613.fw","ARMel","ARMel","33529","30720","48","data","e3013934e4bcb7f64ade7c85caa5b195b76cda2e196624fd558a8543a9a785a1","6.026361"
"20201218","./moxa/moxa-1450.fw","ARMel","ARMel","33521","30720","48","data","9db77dc6ff6b535e30abeb8a92fedf7f836fbac7395f18d7bd346bc9c27ba37c","6.026555"
"20201218","./libertas/usb8388_olpc.bin","None","ARMel","127824","6144","6","Marvell Libertas firmware","087f348b3046d4b2b0c67bafb50fbaece838da755361eeb2f03596866540346c","6.838843"
"20201218","./moxa/moxa-1410.fw","ARMel","ARMel","33521","30720","48","data","5649342015205223e4c21d66eb9b33bbc17ce8e30f08969163a2e759e583a0fb","6.026339"
"20201218","./moxa/moxa-1150.fw","8051","8051","12462","8704","23","data","5a7a87085584c4ccf8de63249934fb6b5129e2a42aa6efda2f740f0af2978f8b","6.814204"
"20201218","./libertas/usb8682.bin","None","ARMel","174332","2048","2","data","95248f276bba55bcb86c901592cf98fbe7a3991b3601160e785bb520449cf2d8","6.921485"
"20201218","./libertas/cf8381.bin","None","ARMel","95132","5120","5","data","aecae03e8303eb6458f992856a55b811cff7a20e0ba37bb36d7b964513cbb91d","6.873374"
"20201218","./moxa/moxa-1658.fw","ARMel","ARMel","33525","30720","48","data","a1eca5858532042b51da5880ea44f6ebd16ea35b1c23cdb4e7e4d19ceb35c568","6.032058"
"20201218","./libertas/sd8682.bin","None","ARMel","155648","2048","2","data","167ac7c603019888e420a8100d2d9d39af5347cdcd8b1a79ff0ca013bdab34d8","6.900175"
"20201218","./moxa/moxa-1451.fw","ARMel","ARMel","33525","30720","48","data","8c8e7caf87a34513e4131baa6c871b2e92be05acc43ca7508c64384a530665ec","6.025773"
"20201218","./moxa/moxa-1251.fw","ARMel","ARMel","33685","30720","48","data","669507b9ad05542bceb3eb7632152e3ad2fb3fd49d1ba1feb886c291731ccb9a","6.026395"
"20201218","./moxa/moxa-1250.fw","ARMel","ARMel","33681","30720","48","data","4096e4a8b88fe722621e2f7c0240075d682562735d1d725fda4658cbe8336923","6.027066"
"20201218","./moxa/moxa-1151.fw","8051","8051","12462","8704","23","data","4961f524b5f2a8238da5a39a967c59a5857ea1d4d1011473d5c8b25aa814cf00","6.814962"
"20201218","./iwlwifi-8265-31.ucode","None","ARcompact","2307104","307200","336","data","2f8c0f2b2c42d61b8284a2a3d3b2b5e0a50a1be8c8adb50ae49b80620136dbff","5.365510"
"20201218","./moxa/moxa-1130.fw","8051","8051","12462","8704","23","data","b75ec25fd3f62428071125669822ba72ea42af08a7aeb0abf8dfa974c036f4eb","6.814282"
"20201218","./moxa/moxa-1653.fw","ARMel","ARMel","33529","30720","48","data","75da3b4468ffe723ad59d2f6db81a2a52629e775d0e66dad24bb726238e45e8c","6.026543"
"20201218","./ar9170-2.fw","SuperH","SuperH","3508","2304","9","data","ea0e8fd7202b250b423a368f124eee8d7a9537a15ddaff2e3745065f69a08cfd","7.125210"
"20201218","./ar7010.fw","None","XtensaEB","70624","39936","57","data","b5a089618861ed242f8101a04e0a9c1d246cf237af5b363567ffbdd9165e994c","5.801567"
"20201218","./mwlwifi/88W8864.bin","ARMhf","ARMhf","116356","99328","151","data","f87ff85231b87dfc7685fdc1a7afe96548442e2a32aeb314da889a9bf884651f","6.981454"
"20201218","./LICENCE.kaweth","None","#6502#cc65","1599","384","3","ASCII text","548ec9f2a93639d6f7ec40b47b4de7af45cab3237ab2ce06aca49b3e981c2f5a","5.134689"
"20201218","./rtl_nic/rtl8168f-1.fw","None","NDS32","3424","1280","5","data","ed3794c651d38b807168c7c49431bb8036922b16766588c520a20287f277615d","4.900782"
"20201218","./rtl_nic/rtl8168g-1.fw","NDS32","NDS32","4304","2048","4","data","64a0c74632909d7cb24222054af4bc37fa867046f295fb69e230386d844ca90a","5.066210"
"20201218","./rtl_nic/rtl8411-1.fw","None","NIOS-II","2112","512","2","data","e66a3183787c80987e1e36c9f7d4b2c3cd5d976640b83f462702f914febc4b38","4.941334"
"20201218","./bnx2x-e1-5.2.7.0.fw","None","6502","162800","40960","32","Adobe Photoshop Color swatch, version 0, 10416 colors; 1st RGB space (0), w 0x60, x 0, y 0x688, z 0; 2nd space (10520), w 0, x 0x1614, y 0, z 0x2fa8","261eecad2565b7fca06066c756b71313b8bfa21e2b16d91cab0c003f7bea98aa","7.817977"
"20201218","./rtl_nic/rtl8106e-2.fw","None","NDS32","832","64","1","data","ba4f7ed4bac4768810ba8a6c118457f5912f61a0380aa4fb322093caf52de0ef","4.369354"
"20201218","./rtl_nic/rtl8107e-1.fw","None","NDS32","992","128","2","data","da3b9939538376c0dd1a97cdfead9fedba1213146bbdda31ef12b87fd616b831","5.828990"
"20201218","./rtl_nic/rtl8168e-2.fw","NDS32","NIOS-II","3920","768","3","data","0a489929b270df1533645a75d55ff357fd66e42057aa4e198ab738930de39386","5.086457"
"20201218","./rtl_nic/rtl8153b-2.fw","None","None","1088","0","0","data","8e944ce86e2be0c0ae670996f63302a9ae36394baf2d5b9d2fefb248650ba6e0","6.493714"
"20201218","./rtl_nic/rtl8105e-1.fw","ARcompact","ARcompact","2076","2048","8","data","03f7ee92f1a7c1723ac7a7447ae006930c9bb07e1d77c3d12bc70cc0d855bb00","4.416365"
"20201218","./rtl_nic/rtl8168h-1.fw","None","NDS32","992","128","2","data","4ef963690f3a7b25a9bc97fb12c58922c02886699933ed6297636cc15aad9d8d","5.837306"
"20201218","./rtl_nic/rtl8106e-1.fw","ARcompact","ARcompact","1856","1792","7","data","b249074519d87ff8bde17185894333c993f25f747f221305cf69a5d7b4519674","4.574323"
"20201218","./rtl_nic/rtl8168d-1.fw","NDS32","NDS32","1492","1280","5","data","ded779f55b3fc5bb8576b2d2b6c724581c72160b3c2f88e33b42dc6c2c4e70b0","4.643132"
"20201218","./rtl_nic/rtl8168e-3.fw","None","NDS32","3872","512","2","data","1287fdd82ff2f60d75c9970c108b49cfd11456ad3fe29c9666b8539a35777dbf","5.059504"
"20201218","./rtl_nic/rtl8168g-2.fw","NDS32","NDS32","4896","3072","6","data","f878ec719f78e0b104bc73362a9862611858bec893f58a1b3b289a0a57d71d25","5.311130"
"20201218","./rtl_nic/rtl8153a-4.fw","None","None","712","0","0","data","9cdafb4b6caa944c35b6ccb0ab7563ff377a36f38720b5b1eb35d90ecd756cd5","6.059206"
"20201218","./rtl_nic/rtl8168e-1.fw","NDS32","NDS32","5500","2048","4","data","c38d6818a99336c8e43883bbc136f9fab3b1b470ec0e86c61bf5dac617fe94bd","5.291765"
"20201218","./rtl_nic/rtl8107e-2.fw","None","NDS32","976","128","2","data","edc3a14a76852c411c4af5514dae5d55be37873f56a7563f80db7a76f2dc1ba7","5.897988"
"20201218","./rtl_nic/rtl8402-1.fw","ARcompact","ARcompact","1824","1792","7","data","a14adee93b7c7ecc738137d910334761ecf9c64d3addeccbd024a2f902f7f808","4.608178"
"20201218","./rtl_nic/rtl8168d-2.fw","NDS32","NDS32","1324","768","3","data","35dd68c01a7b24f6e554bd2c0b9cf57cf962a826651f66e75ffcea37cf2c3bb9","4.641404"
"20201218","./rtl_nic/rtl8125b-1.fw","NDS32","NDS32","10128","7168","20","data","226b8bf6e8fda72853336bde066cb0afa9053e9e18a879b8e73682a0c5ad1954","4.924455"
"20201218","./rtl_nic/rtl8168fp-3.fw","None","SPARC","336","128","2","data","c526c06aa0ab8d9b57ba2b730bb1e40a1c3513f8591e238dceb2e0f45210ed27","4.977726"
"20201218","./rtl_nic/rtl8168f-2.fw","None","NDS32","1232","128","2","data","5586b2093502f7dec762f23091fa90d6d8731e7d873509072ce2eae23ab8ee99","4.896487"
"20201218","./rtl_nic/rtl8168g-3.fw","None","NDS32","832","64","1","data","e4d5e62b0a5a097af34c7aa3c55f634fd5be2c232e02c6b983ebd7e699cb27e9","4.364248"
"20201218","./rtl_nic/rtl8153a-2.fw","None","None","1768","0","0","data","7d4f422ec0e8141576c1b486fe6b7c6ce8ec9ea1f650815fd4058878c038366d","6.781534"
"20201218","./rtl_nic/rtl8168h-2.fw","None","NDS32","976","128","2","data","0b4beab008e308f28296c13188ee23edfeff7d865e398a7ade170495c8cec7e6","5.900104"
"20201218","./rtl_nic/rtl8125a-3.fw","NDS32","NDS32","3456","1024","4","data","3f6c328af0ceff5969c729edf0f535e8bb2a9b9e05d15b6be3199a3e6d421b99","5.426674"
"20201218","./LICENCE.myri10ge_firmware","None","#6502#cc65","1450","384","3","ASCII text","175ba97b408b035906fdfd025cbcf9f1cb6640f9eba2686d55770b0e369c9f9f","5.061702"
"20201218","./rtl_nic/rtl8411-2.fw","None","SPARC","1040","192","3","data","80dbdacba4d5dfee46b6c2b4e433f6f2eeb756d29ad46bf2362ba20c8ec594b1","4.547934"
"20201218","./rtl_nic/rtl8153a-3.fw","None","None","1440","0","0","data","c7099a1b0fc80e02ff7276aacbb08b5771e2f5c763fb76a7a8df3a89d58d8208","6.708507"
"20201218","./adaptec/starfire_tx.bin","None","IA-64","832","64","1","data","2fadd0f3fd9bc0053ae42f175dff887290bb3d2020a8ad7679f5fe7299524f91","3.206705"
"20201218","./rtl_nic/rtl8125b-2.fw","NDS32","NDS32","3328","1280","5","data","529bf1c25c97ff52b401090d00ff89cc22351012336e5a0c9662728a3ee909ef","5.232736"
"20201218","./mwlwifi/88W8897.bin","None","ARMhf","489084","71680","53","data","5aa0312a6f79d51479453b3dc4dfe45194fb4f96169213305b8b31e9061b4119","6.845065"
"20201218","./LICENCE.cadence","None","#6502#cc65","2870","384","3","ASCII text","5b97965d9a820a747fa1ab6339290cea0e6ce86b001e6620c4de4c0df532ed2f","5.150033"
"20201218","./adaptec/starfire_rx.bin","None","IA-64","832","64","1","data","2fadd0f3fd9bc0053ae42f175dff887290bb3d2020a8ad7679f5fe7299524f91","3.206705"
"20201218","./usbdux/fx2-include.asm","None","None","3792","0","0","ASCII text","0c91ab8eda681e912878a1d3dc01f3e74d0e5c333eba3e7f38f2b5a858f95836","5.408665"
"20201218","./usbdux/Makefile_dux","None","None","462","0","0","makefile script, ASCII text","d9a1730e541fa1a479e57f4aa1f1f740cbb1787b743596199066f76e86bc1b27","4.679807"
"20201218","./vntwusb.fw","8051","8051","11341","6656","19","data","6eec8c28be43c64ce06e23ec9efd026dcb28d0fa059d5c3807ae0e060e1b6537","6.386913"
"20201218","./usbdux/usbduxfast_firmware.asm","None","STM8","9406","64","1","ASCII text","b736ec3aabbb10e274495c55575ab578056b88d753987c03be481b67d7086748","5.226162"
"20201218","./rtlwifi/rtl8192cfwU.bin","8051","8051","14818","11264","34","data","2d6ad600581c5792d2de9c2bd31617563dbbe50f2ba709acf35ea36158586f01","6.642128"
"20201218","./usbdux/usbdux_firmware.asm","None","STM8","24712","768","3","ASCII text","c85760c85893536f84626d0152a8dce21ca6c7b2dec58accdab31960711d1e44","5.142977"
"20201218","./usbdux/usbduxsigma_firmware.asm","None","STM8","28359","192","3","ASCII text","374827a208d21ac9813be69160adfc467f64fab45ca287cbdbcaf459db132b6c","5.227760"
"20201218","./rtlwifi/rtl8192cfwU_B.bin","8051","8051","16332","12800","37","data","a5a32fcb5c9876b63472aafaab4b6ec37104f23c48becb52e0b57c7a326d755b","6.605137"
"20201218","./iwlwifi-cc-a0-46.ucode","None","ARcompact","1044452","188416","146","data","68a71ea256a7d67ae880472ae440fb8cd5cd0ec9c8bd67b352b34daec3af8387","5.345906"
"20201218","./rtlwifi/rtl8723bs_wowlan.bin","8051","8051","26398","4608","9","data","534f6c4ad8a8068f7888db7af83408f0d2ef04e5d4fc8514e07522a4b0bab3a7","6.819670"
"20201218","./rtlwifi/rtl8188eufw.bin","8051","8051","13904","4608","9","data","1241ddbfc87f0495e0bf09d8b94c94680b60a3d8eeab89462b3c4d8d3e8a1ee0","6.564843"
"20201218","./rtlwifi/rtl8192cufw_B.bin","8051","8051","16096","11776","35","data","479e5e6732b0e07cfcab4cc190b8c30465c0b7f8c0ed22d742bedd4412cbcf2a","6.635246"
"20201218","./rtlwifi/rtl8723befw.bin","8051","8051","30746","8192","22","data","1bfa6d0910e072ed26d793ccf27889ebd774851be95d2d2543fd8de7cf31b969","6.563707"
"20201218","./rtlwifi/rtl8821aefw.bin","8051","8051","28984","21504","66","data","025c13f2e7f7526e1f932049bed2146467318f547ffa8481804ecfd911cda695","6.568075"
"20201218","./rtlwifi/rtl8192cufw_A.bin","8051","8051","16126","4096","8","data","32846065b017c8b1d2d448e8c0ea2f5e741424809be49f2c6a6261339cd0b0cf","6.623545"
"20201218","./rtlwifi/rtl8192eu_ap_wowlan.bin","8051","8051","25264","16896","51","data","52ba57df842c97b38b8108e53577911efb9da29dc352499c149564a08827db60","6.740124"
"20201218","./rtlwifi/rtl8812aefw.bin","8051","8051","27516","15360","48","Tower/XP rel 3 object not stripped","d40396544ee56c9dab43a458344b8936aa3d878c1582e96a62e9346bdfbdf50f","6.610070"
"20201218","./rtlwifi/rtl8192eu_nic.bin","8051","8051","31818","8704","23","data","c6e5beeeb2a716ce417a9ede5974d0876b18ebf0368c195da8a181f6ba6d9b4b","6.666600"
"20201218","./rtlwifi/rtl8723aufw_B_NoBT.bin","8051","8051","19200","7168","20","data","a24af5491dbfa3937633049fc66576ed478dec60e7676263f00a2ce9dd22c25b","6.587284"
"20201218","./rtlwifi/rtl8192cufw_TMSC.bin","8051","8051","16126","4096","8","data","c083f2db36ef33d0ffffc979aba1d40f55fa9dc38dce50f26e0108a21c080286","6.629554"
"20201218","./rtlwifi/rtl8821aefw_wowlan.bin","8051","8051","19858","14848","41","data","df6fe0f14f6c7755da351b8d02282dde1c190133c118a5ca9627b6fd87dfd5da","6.396428"
"20201218","./rtlwifi/rtl8192cufw.bin","8051","8051","16014","11264","34","data","6327de71c544c27fe909d509a3d5605d46b94c102a3c27700f812b95cbe74254","6.494934"
"20201218","./rtlwifi/rtl8723fw_B.bin","8051","8051","22996","11776","35","data","a8d1b37e7585445f599de24f4b655b194857e2c836f450798be04f67b3898305","6.604993"
"20201218","./rtlwifi/rtl8192sefw.bin","MIPSel","MIPSel","80208","35840","53","data","a24d1c61251321b94943f8bd65b4110658cc4c94e61e2e643946d6e5008e4c5b","5.727562"
"20201218","./rtlwifi/rtl8812aefw_wowlan.bin","8051","8051","21204","6656","19","Tower/XP rel 3 object","5579eba1de0b9084ad1f8968480acdba1684893fc4332c0a9797465ffabc60ff","6.366075"
"20201218","./iwlwifi-Qu-b0-jf-b0-50.ucode","None","ARcompact","1053004","178176","135","data","bd850a3e9d944603624e89ddef52fa3ba6cc3f7bfd891c26006fbe959c0d3534","5.226676"
