tag,filename,full,chunk,full_length,chunk_length,chunk_count,file_type,sha256
"20190416","./rtl_bt/rtl8723d_config.bin","ARcompact","None","10","0","0","data","292717b0610ce920f66b734c299d349ea59a4c4400044078d8fc65625f17e382"
"20190416","./LICENCE.qla2xxx","None","#6502#cc65","1843","1024","4","ASCII text","4071a11d878dbc0ac6d9e71203d03b151638f9d7a8bc47a54c3cb964100d5822"
"20190416","./README","None","None","1684","0","0","cannot open `../git/linux-firmware/./README' (No such file or directory)",""
"20190416","./rtl_bt/rtl8723d_fw.bin","None","MIPSel","47028","5120","5","data","6b70723b2db9b658cd9535fe36f1494b4494699e1ad07920c9356f8bd90d9263"
"20190416","./rtl_bt/rtl8192eu_fw.bin","None","MIPS16","37904","128","2","data","7dcaafe1ff55322f04c100780d05f99bba434a4d584288ae10bfcc41ad52adf8"
"20190416","./rtl_bt/rtl8192ee_fw.bin","None","MIPS16","38764","128","2","data","40b7a23507f4190758bc616e0293c4e5bae43a8216a89f79272a654018b8e430"
"20190416","./rtl_bt/rtl8723bs_config-OBDA8723.bin","None","None","64","0","0","data","a6319ce368257b45820fcf11f8821b6eea7ddcc649f59a282498bf7a33210103"
"20190416","./rtl_bt/rtl8723b_fw.bin","None","MIPS16","45048","192","3","data","c9c8a9f6ebd90b7449a7e4d38ee39952dc7cc47d6c1d054e42cfbb5e4d818853"
"20190416","./rtl_bt/rtl8812ae_fw.bin","None","MIPS16","40520","128","2","data","94e521c4c995d1e55b1d6e712b86d13894c258aab5e20a72b48881a8bbae196a"
"20190416","./rtl_bt/rtl8822b_config.bin","None","None","14","0","0","data","ea082136d5285655372e3805cd50d961bd7d42085c6fc1058a115a7e844df9c1"
"20190416","./rtl_bt/rtl8821a_fw.bin","None","MIPS16","37420","256","2","data","3ed5077f8f02ff2b06be257691dc72061efac976cd2dc174057833624c820b9d"
"20190416","./rtl_bt/rtl8821c_config.bin","ARcompact","None","10","0","0","data","292717b0610ce920f66b734c299d349ea59a4c4400044078d8fc65625f17e382"
"20190416","./rtl_bt/rtl8821c_fw.bin","None","MIPS16","37356","1024","2","data","dfe7ef772d078ec09490c02190a32fcd40b3eaf3b040049d8930eb80e6d5743c"
"20190416","./rtl_bt/rtl8723a_fw.bin","None","AxisCris","24548","256","2","data","756951ee36e417c0714b00547a6175d5d5decbe1e4cf7585f211019150c7cd10"
"20190416","./rtl_bt/rtl8822cu_fw.bin","None","MIPS16","41588","256","2","data","746608974632d81f9a136cf9dabd0f949133082040116a94f0b2851eb0865fdc"
"20190416","./hfi1_sbus.fw","None","6502","5360","512","2","data","515306073c1d47ccadc284ac392cd73d78d184c68fe1182536331c48b9aaee30"
"20190416","./rtl_bt/rtl8761a_fw.bin","None","MIPS16","74488","128","2","data","581e5e81f5b51a29f475f8a276be95ad3210b3e3065987541c508e7f7a83a462"
"20190416","./usbdux_firmware.bin","8051","8051","1770","1024","4","data","cf5de50cf5160446c3b3c4db99706f2722f6f282c2f216dab9ca517aad7b0620"
"20190416","./rtl_bt/rtl8822b_fw.bin","None","ARcompact","51176","256","2","data","eecef2c3b2ff03c3a41292a93a25eca6f4ec38eb4a7491a3651b530be89a04fc"
"20190416","./rtl_bt/rtl8723bs_fw.bin","None","MIPS16","52116","128","2","data","580b240cac28ff0f47bcbf5e32c1ada9c82541707732d4d78a6bce6540a9c2b3"
"20190416","./ene-ub6250/sd_init1.bin","None","8051","2048","192","3","data","164c123e68ca03bfba01907c0a01d0c4c253ec8e0bbe05a9d8070567feef83c7"
"20190416","./ene-ub6250/sd_rdwr.bin","None","8051","2048","768","3","data","8bd609efbd2182d7ffe211fdfb1c0435d53e69ee2895238789efa09730994f92"
"20190416","./ene-ub6250/sd_init2.bin","None","8051","2048","512","2","data","285e2698e0478ff0861c5a0e20ab631debdba9c1571bcebd2f1356684b6573d3"
"20190416","./ene-ub6250/msp_rdwr.bin","None","8051","2048","64","1","data","33ca58808925d6b6325c928a6147d43bea07852aa3ac1e7bec99d69a38b6e41f"
"20190416","./ene-ub6250/ms_rdwr.bin","None","8051","2048","512","2","data","dc50d071a0b5d93ffb73565b67d670c64d05b0bda53820215c8b85207c67960e"
"20190416","./myri10ge_rss_eth_big_z8e.dat","None","i860","536192","4096","2","data","fe62e40aa6f8dee5b6be3cc8675fcaebca2a500b483b6f92f902c19023938e8f"
"20190416","./s5p-mfc-v6-v2.fw","ARMel","ARMel","343756","333824","355","data","1c56ab2c336b690e79e01796433285f4826bb045973377634ac93bb8bbc35de5"
"20190416","./ene-ub6250/ms_init.bin","None","8051","2048","512","2","data","01ddf4cb2fcd7386d801e90731b3fc20e708f9860aed9378edbe0171371f3d50"
"20190416","./intel/ibt-hw-37.8.10-fw-22.50.19.14.f.bseq","ARcompact","ARcompact","48587","46080","69","data","4a95c20b26d159452c56ef888a18c6e08f9b71611d2cd66d02c6e2725767de61"
"20190416","./intel/ibt-18-16-1.ddc","None","None","14","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/ibt-20-0-3.ddc","None","None","70","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/dsp_fw_glk_v2880.bin","None","Xtensa","505608","108544","83","data","edc0e23911c544e2655e48634123ac9f0c1a26de07594194ee259fe4f97597d2"
"20190416","./iwlwifi-7265D-27.ucode","None","ARcompact","1032740","163840","128","cannot open `../git/linux-firmware/./iwlwifi-7265D-27.ucode' (No such file or directory)",""
"20190416","./intel/fw_sst_0f28.bin","None","Xtensa","701622","73728","54","data","5226ad60d7bf8f43f16508e13e3b4e8b53e9ab318b6825994bebeb4b96bfc64e"
"20190416","./intel/dsp_fw_kbl_v2042.bin","Xtensa","Xtensa","238920","71680","53","data","2ce3bb1db476de6cac071fe6af9e8e472ca2b7ebd82ad4e73d0e319e64a25d4a"
"20190416","./intel/ibt-17-2.ddc","None","None","14","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/fw_sst_22a8.bin","None","Xtensa","701694","73728","54","data","5f79292e95e16f3cd708dbab0317951d17728cdeadaf3317f05003bd115213ee"
"20190416","./intel/ibt-18-0-1.ddc","None","None","14","0","0","data","a251dac7382530032a8e74460edc5e22212437f70c5f57be101fb19e637aa5a8"
"20190416","./intel/ibt-17-1.sfi","ARcompact","ARcompact","625216","325632","345","data","43f033a45d3e594ca135eba95774d7e15ab7f5f868eecc20e14724cb9200a4cd"
"20190416","./intel/ibt-20-1-3.ddc","None","None","70","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/ibt-hw-37.7.10-fw-1.0.1.2d.d.bseq","ARcompact","ARcompact","22069","19456","56","data","8f9c63fec0e007cc46962fb7b337b40d6096e24e7bd3d23e292078d414306d53"
"20190416","./intel/dsp_fw_bxtn_v2219.bin","None","Xtensa","505608","114688","86","data","f88a11caf898a9752e8bf7beb773fb946679389f297e3bc982d8bddbe9f9ce5b"
"20190416","./intel/dsp_fw_glk_v2768.bin","None","Xtensa","505608","108544","83","data","fc84dc2d27b4b5ebb939600be1605f47f67150685cae47ad03b20d3b06e01c0b"
"20190416","./intel/ibt-18-16-1.sfi","ARcompact","ARcompact","648108","356352","372","data","ec6c6d024b1f257b0d4570b029562368e70e58f6db399925375ec94d796a1775"
"20190416","./intel/ibt-11-5.sfi","ARcompact","ARcompact","588196","276480","309","data","62e0ffb26d8f04adb5b9a2838ec7c60840bdabb38c024a98b905b991ed08e000"
"20190416","./intel/ibt-hw-37.8.10-fw-1.10.3.11.e.bseq","None","ARcompact","39295","29696","41","data","25c925605ebb06751719a17543f4421f7dc26c5f4074abce0ec6fbe67feeb8e1"
"20190416","./intel/ibt-hw-37.7.10-fw-1.80.1.2d.d.bseq","ARcompact","ARcompact","23105","20480","64","data","6b613734e16ca3fd1d5bfeab9ce46f0ac4dde5c1fd0eba91df597b5194360c60"
"20190416","./intel/dsp_fw_glk_v3366.bin","None","Xtensa","505608","169984","131","data","b0a85ebfc473f3dfc762d0a37f7eeb141093de403f2b541f93b8ba8ac26b7fad"
"20190416","./intel/dsp_fw_release_v3402.bin","Xtensa","Xtensa","247112","73728","54","data","daad9148e44d2ae4fc0b744ff6e77a43b959e3ab065d71d0c44fde139ae24376"
"20190416","./intel/ibt-hw-37.7.10-fw-1.0.2.3.d.bseq","ARcompact","ARcompact","25853","17408","52","data","c8c35356321afec51f1f557997e53bbe38368797ebd72b23db33ee1bf073de44"
"20190416","./intel/ibt-17-16-1.ddc","None","None","14","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/ibt-12-16.sfi","ARcompact","ARcompact","585628","286720","320","data","75b8b8cc10abd616a96066bce9ce62be80ebc293d6a4e9a0a11c3ecc5d3ca373"
"20190416","./intel/dsp_fw_cnl_v1858.bin","None","Xtensa","583852","77824","56","data","90900d59aefc1b23f0a3a369fc58f3f8e1a0a7c432079b14a7271713a34095d3"
"20190416","./intel/ibt-18-2.sfi","ARcompact","ARcompact","648108","356352","372","data","ec6c6d024b1f257b0d4570b029562368e70e58f6db399925375ec94d796a1775"
"20190416","./intel/ibt-20-0-3.sfi","ARcompact","ARcompact","755276","360448","374","data","963a21125851642ef1dc49133b7c79118dacb1313c151e7b459fb5bfcfa69bfd"
"20190416","./intel/dsp_fw_kbl_v3402.bin","Xtensa","Xtensa","247112","73728","54","data","daad9148e44d2ae4fc0b744ff6e77a43b959e3ab065d71d0c44fde139ae24376"
"20190416","./intel/ibt-12-16.ddc","None","None","14","0","0","data","3ca252ad20e8f76d6d906536bf9e5abe6654c657183584a48e90a0dcf40ac4d5"
"20190416","./intel/ibt-hw-37.8.bseq","None","None","96","0","0","data","d2b42d7456fdb70cead060b4e169135f4872339a3335db5734a6f0f1626aaf43"
"20190416","./intel/dsp_fw_bxtn_v3366.bin","None","Xtensa","505608","169984","131","data","b0a85ebfc473f3dfc762d0a37f7eeb141093de403f2b541f93b8ba8ac26b7fad"
"20190416","./intel/fw_sst_0f28_ssp0.bin","None","Xtensa","701622","73728","54","data","448efc8ad1464a0b0179eacb3ec46fa609456c39a95783e66838e87a63ad52bf"
"20190416","./intel/dsp_fw_kbl_v3266.bin","Xtensa","Xtensa","243016","73728","54","data","3f865f072e6dbde9246b0b604fffb33d573ccbb8642aff2289187ed71cd99814"
"20190416","./intel/ibt-18-2.ddc","None","None","14","0","0","data","fe272982577efdc289cfe3e8bedafca607c0b7d6c9df1aab1880e22ef930d077"
"20190416","./intel/ibt-18-1.sfi","ARcompact","ARcompact","625216","325632","345","data","43f033a45d3e594ca135eba95774d7e15ab7f5f868eecc20e14724cb9200a4cd"
"20190416","./intel/ibt-hw-37.7.10-fw-1.80.2.3.d.bseq","ARcompact","ARcompact","25775","22528","68","data","566f46e1531eac3aacde0213a0800f95952eee059d4af1354a3ab2d14df000d6"
"20190416","./intel/dsp_fw_kbl_v701.bin","Xtensa","Xtensa","238920","71680","53","data","ef322d99e59f1437a2c8d809241a660c6b28410c06f9292b66b16a56a5accebe"
"20190416","./intel/dsp_fw_kbl_v1037.bin","Xtensa","Xtensa","238920","71680","53","data","4dd94f9f4f49a5c70a73841f70b47275ab468dde11fdf7111089d0bfaa145c52"
"20190416","./intel/dsp_fw_kbl_v3420.bin","Xtensa","Xtensa","243016","73728","54","data","306b304182c193eeb2a0ef6285c85d5b268167f50ae4c9c37eb0b3bc4d8b848e"
"20190416","./intel/ibt-18-1.ddc","None","None","14","0","0","data","a251dac7382530032a8e74460edc5e22212437f70c5f57be101fb19e637aa5a8"
"20190416","./intel/ibt-17-0-1.ddc","None","None","14","0","0","data","a251dac7382530032a8e74460edc5e22212437f70c5f57be101fb19e637aa5a8"
"20190416","./intel/irci_irci_ecr-master_20161208_0213_20170112_1500.bin","None","OCaml","1212984","6144","3","data","f538714042e694b0e13eedea6a84bfe9b2c94416c0031f6a1a3e8a7cedb29b7c"
"20190416","./intel/ibt-11-5.ddc","None","None","18","0","0","data","9e57302abc15ac991b71350705c4b5060f69c7111813bc5034704f6edea30872"
"20190416","./intel/ibt-17-2.sfi","ARcompact","ARcompact","648108","356352","372","data","ec6c6d024b1f257b0d4570b029562368e70e58f6db399925375ec94d796a1775"
"20190416","./intel/IntcSST2.bin","None","Xtensa","260320","159744","120","cannot open `../git/linux-firmware/./intel/IntcSST2.bin' (No such file or directory)",""
"20190416","./intel/ibt-hw-37.7.bseq","None","None","96","0","0","data","780d14612487192db81c36a22b088d57ff4a2faad8e2cc1b11560647b1aab57d"
"20190416","./intel/dsp_fw_cnl_v1191.bin","None","Xtensa","583852","77824","56","data","0d301369782de9712bd0509899b786ee33809700fae0614b00706a132f9a88cb"
"20190416","./intel/ibt-17-0-1.sfi","ARcompact","ARcompact","625216","325632","345","data","43f033a45d3e594ca135eba95774d7e15ab7f5f868eecc20e14724cb9200a4cd"
"20190416","./intel/ibt-17-1.ddc","None","None","14","0","0","data","a251dac7382530032a8e74460edc5e22212437f70c5f57be101fb19e637aa5a8"
"20190416","./intel/fw_sst_0f28.bin-48kHz_i2s_master","None","Xtensa","265684","63488","49","data","ed8d4fa9242bc4fcee920a1b014993be4c3792ff9504e1edc5913d3cb58c1387"
"20190416","./intel/dsp_fw_release_v969.bin","Xtensa","Xtensa","221184","49152","36","data","d961ec5bf86c100704a1a6e8f98c8e5211642b0746622796d82d900f77df74e9"
"20190416","./intel/ibt-17-16-1.sfi","ARcompact","ARcompact","648108","356352","372","data","ec6c6d024b1f257b0d4570b029562368e70e58f6db399925375ec94d796a1775"
"20190416","./intel/ibt-hw-37.8.10-fw-1.10.2.27.d.bseq","ARcompact","ARcompact","31056","27136","83","data","c5a52ca5ef578669cf3696096541f2608ba12af792dccf32a9accaa806964f94"
"20190416","./intel/ibt-18-0-1.sfi","ARcompact","ARcompact","625216","325632","345","data","43f033a45d3e594ca135eba95774d7e15ab7f5f868eecc20e14724cb9200a4cd"
"20190416","./intel/dsp_fw_glk_v1814.bin","None","Xtensa","505608","114688","86","data","375707e93efb1c8be1cfc4beec79da0e38d88e155b4a13e01552da7857c4107f"
"20190416","./intel/dsp_fw_kbl_v2630.bin","Xtensa","Xtensa","243016","73728","54","data","a3235f35338d946d59bac08cb0cee33fa740ba239ef14f70a8fd07739878a7ea"
"20190416","./emi26/firmware.fw","None","8051","28070","2048","4","data","7e68ec767ba7bf56635ba2d4cb77698a59ef983245f2cd1fe31822bf5399242a"
"20190416","./emi26/loader.fw","None","None","1942","0","0","data","1a66b64c201f9b3e3cb3e63e292dca0f104c449b0286e5ec66935157a84692c5"
"20190416","./emi26/bitstream.fw","IA-64","IA-64","104858","7168","7","data","90ce10d3c3844dbd3ce67626ccc7c406985c10f07b87cae13fcf1a78c9c5f004"
"20190416","./lgs8g75.fw","None","None","262","0","0","data","5c51680c3c491257b3a180a5babe67a979cdaba1b2626ac3eaa160d315d87ac2"
"20190416","./carl9170fw/README","None","None","882","0","0","ASCII text","da6a5dcda1eb898b4b732acd9aa9a2a985f59ff21ccd96971aeae15e125bb29f"
"20190416","./carl9170fw/minifw/Kconfig","None","None","86","0","0","ASCII text","0787d3dbe45a7fee0185023968c91891c0973f2de54c7b21b1daf9ecd6e7887e"
"20190416","./carl9170fw/minifw/miniboot.S","None","None","134","0","0","assembler source, ASCII text","4b29a262984e4e596e0e8f3f5038b36a151541398ab1ff90b1461bd04293e8ae"
"20190416","./carl9170fw/minifw/miniboot.lds","None","None","313","0","0","assembler source, ASCII text","c879eca0c1a55496c4cbd0591c559c38d2b8aa49fac305194a8354c88f6e1e98"
"20190416","./carl9170fw/minifw/CMakeLists.txt","None","None","554","0","0","ASCII text","9b6cd40298bbb08de428cbbffdd3b549844562f7682fee73211bd8d01a0d952b"
"20190416","./iwlwifi-1000-5.ucode","None","ARcompact","337520","124928","97","data","8e5fae67b9b84d90fd806fb907707af0ede479351848547fbe8cdf1d74005f2b"
"20190416","./intel/ibt-20-1-3.sfi","ARcompact","ARcompact","755276","360448","374","data","963a21125851642ef1dc49133b7c79118dacb1313c151e7b459fb5bfcfa69bfd"
"20190416","./iwlwifi-7260-10.ucode","None","ARcompact","672352","169984","131","cannot open `../git/linux-firmware/./iwlwifi-7260-10.ucode' (No such file or directory)",""
"20190416","./carl9170fw/carlfw/usb/fifo.c","None","STM8","7780","64","1","C source, ASCII text","ef9f95217bb4071d82750f448a50793f56b5af97efb71589a50ae6c0e88a07bb"
"20190416","./carl9170fw/carlfw/usb/Kconfig","None","None","987","0","0","ASCII text","2c02decf981c0134668a9d6b10aed0509fc5114a8a2b41f7cd428aa804f9715f"
"20190416","./carl9170fw/carlfw/usb/usb.c","None","WASM","18310","64","1","C source, ASCII text","ac8ab75b72bfaf7fea057ee825670016cccd50c50ae5ca2812f824b3813240bb"
"20190416","./carl9170fw/carlfw/usb/main.c","None","WASM","10875","64","1","C source, ASCII text","823167698ae986c788960a3640fb7069a1c09b23ba08b1f6b91b0e1ca494bbc7"
"20190416","./carl9170fw/carlfw/Kconfig","None","STM8","5722","64","1","ASCII text","7a31f1e1dc21a7ceacf62649e43bc154b175a0bb1a3f467975d0fc007feeda78"
"20190416","./carl9170fw/carlfw/src/dma.c","None","STM8","7126","64","1","C source, ASCII text","2e9a9a948dd4ac43304778795e61b2a0748e29ffbd170ff9ac847d4a3c266b65"
"20190416","./carl9170fw/carlfw/src/memcpy.S","None","STM8","3645","512","2","C source, ASCII text","7c1f0d1cf2dbe0c45fd9e81decb1a5b367a50d32edf022bfe1441cbe1bfe55f3"
"20190416","./carl9170fw/carlfw/src/udivsi3_i4i-Os.S","None","WASM","3421","64","1","assembler source, ASCII text","44db5480596815edf1ec50d143704bdab37a584f6312f2f05182cd5064d11b69"
"20190416","./carl9170fw/carlfw/src/reboot.S","None","None","245","0","0","assembler source, ASCII text","c671f6c1a5f56da28b615fee4a3944966c5051fd0ceaab1e5f6ce175cd8116a4"
"20190416","./carl9170fw/carlfw/src/wlan.c","None","WASM","31369","256","2","C source, ASCII text","70101ff0f0df81e719fa5d37f12614dd3dd363751c3f90b6a09effb94503bf99"
"20190416","./carl9170fw/carlfw/src/fw.c","None","None","3945","0","0","C source, ASCII text","873b18ed03ffd89580dca5acacf02488b70574abb1d50a0b46945478ec18baa5"
"20190416","./carl9170fw/carlfw/src/uart.c","None","None","2116","0","0","C source, ASCII text","1b438d137dd715247e90b7be7d35154cd43424d87f83c969e7601e9a0312d472"
"20190416","./carl9170fw/carlfw/src/cmd.c","None","None","4150","0","0","C source, ASCII text","b873a69483ff9b947aaa35dad962fbe7a3adda3b80b368620f10cd8647aeb8f4"
"20190416","./carl9170fw/carlfw/src/wol.c","None","STM8","8426","64","1","C source, ASCII text","2b4fadbd3a86b2f51b9c23e318e0f7c5a363aa93b101efab4febc7942a2887aa"
"20190416","./carl9170fw/carlfw/src/ashlsi3.S","None","None","3815","0","0","C source, ASCII text","773785eb5adc76cfcb733d85762873439a68f8221d7fda0b05bfd7e0bdf95d10"
"20190416","./carl9170fw/carlfw/src/gpio.c","None","None","1660","0","0","C source, ASCII text","7790ea83a53d7f31cbd97a5923852cab4e0547af1ec465a7c907d4e21b83f659"
"20190416","./carl9170fw/carlfw/src/rf.c","None","WASM","7730","64","1","C source, ASCII text","660c575e9a8c9776ade3a7c3ceeb759fc4b45307c2a5ef9aa861f66c8260c121"
"20190416","./carl9170fw/carlfw/src/hostif.c","None","None","4352","0","0","C source, ASCII text","24180a84d186ed771dee3828071e757477603c782ac7e5117e8d671c84709e1f"
"20190416","./carl9170fw/carlfw/src/main.c","None","STM8","6244","64","1","C source, ASCII text","8b9ae563d17a6ddb541b0159373a0b5fb1248a3df8c60b4df0a058aaf7153dfd"
"20190416","./carl9170fw/carlfw/src/memset.S","None","STM8","822","64","1","assembler source, ASCII text","f74edcfe72c26c485f78903c25532d8bf61446fde179f8042e6f5c0090026efa"
"20190416","./carl9170fw/carlfw/src/printf.c","None","None","2756","0","0","C source, ASCII text","44391bfb7025dd3a9cac668c173dfef88916abedf59ef1a99fd49ea52315f138"
"20190416","./carl9170fw/carlfw/src/cam.c","None","STM8","4246","128","2","C source, ASCII text","2e9313072fafb1fa010d8293a706aa28eeeaa9f0a3918fc0a9e763c79c7cf598"
"20190416","./carl9170fw/carlfw/carl9170.lds","None","None","1675","0","0","assembler source, ASCII text","ac3ee0fb14a1561660db94dee12a94786783858a1e12e957190710a28f236ed8"
"20190416","./carl9170fw/carlfw/include/rf.h","None","None","1378","0","0","C source, ASCII text","80299de12f16774fe34c773cbe4b32772947278463af7ab3512432be87d8b72c"
"20190416","./carl9170fw/carlfw/include/dma.h","None","None","10215","0","0","C source, ASCII text","506eb52f59aee52e494eba8e8cf4f7c510be740fb829a38e6976ea26e0758e5e"
"20190416","./carl9170fw/carlfw/include/wol.h","None","None","1879","0","0","C source, ASCII text","5463ac0c9ed02ba03243056b6980c5bea85b93b58af6eb0204c61d59637e6899"
"20190416","./carl9170fw/carlfw/include/usb.h","None","None","5193","0","0","C source, ASCII text","939c0938a48645417eaf724e4b1d1ae85ecb4a72d41db44187529fa1799ca78e"
"20190416","./carl9170fw/carlfw/include/gpio.h","None","None","1332","0","0","C source, ASCII text","3513a6305566ed6940c227e9b8524723249d36d368300453b65afe43ac6b40a4"
"20190416","./carl9170fw/carlfw/include/usb_fifo.h","None","STM8","10861","512","2","C source, ASCII text","e03fc577f7319c943b0a3d8f981e59e72d4e7629bdd60789c6d6dea3ddce0dc0"
"20190416","./carl9170fw/carlfw/include/timer.h","None","STM8","2476","256","2","C source, ASCII text","e453f728334ef40fe29419dce79da67319718a5a3f4566764552feab013481f7"
"20190416","./carl9170fw/carlfw/include/hostif.h","None","None","1461","0","0","C source, ASCII text","31797773fd2380ae1b68f2e7d0f1399dd3e12d310669e5002c3a616a010ac09a"
"20190416","./carl9170fw/carlfw/include/config.h","None","None","2204","0","0","C source, ASCII text","b266167cc9e854eeed127d08992f678e3ed3e80b8571899c05718f77106e756e"
"20190416","./carl9170fw/carlfw/include/wl.h","None","None","8660","0","0","C source, ASCII text","2d3eda5f4769fa207a2b2520fcedd42162949e95a09453497e11a4cfcd10954f"
"20190416","./carl9170fw/carlfw/include/printf.h","None","None","2984","0","0","C source, ASCII text","8a371da4c4de0434145a39f0f4faf7d4d777b218bc87f547a5e6fe06714ef0ec"
"20190416","./carl9170fw/carlfw/include/fwdsc.h","None","None","1605","0","0","C source, ASCII text","7f12e03c4542f67789e21639456d57f89ff5b086d920c4b60c44bd7dc2dd4371"
"20190416","./carl9170fw/carlfw/include/uart.h","None","None","1362","0","0","C source, ASCII text","c4b42411fde99c4b3e1704fbb28b10662582a115444db1cc5b517402a70a18d4"
"20190416","./carl9170fw/carlfw/include/carl9170.h","None","None","5716","0","0","C source, ASCII text","e843b9cb2b9afb214472abb61540778368843045fdb06c362accd3386e595185"
"20190416","./carl9170fw/carlfw/include/io.h","None","None","3893","0","0","C source, ASCII text","617d34df31cbfcc88b947580f9ecdf2fffabc8f215b652b8c91d8c7a6f800d5d"
"20190416","./carl9170fw/carlfw/include/cam.h","None","None","1631","0","0","C source, ASCII text","3ff2a1986fe7cfb975ba238589b73f150c47c1772e597f1c649dfaab86f4d604"
"20190416","./carl9170fw/carlfw/include/rom.h","None","None","1990","0","0","C source, ASCII text","d82be7c843febc9aad1756bdb739ae5677b948bc4f6a4610096c9cbcd65a10ed"
"20190416","./carl9170fw/carlfw/include/cmd.h","None","None","2393","0","0","C source, ASCII text","9ba5103120ef078181bfd62551c483a7fbbc8dbbfc43cc1696787420e346fb4f"
"20190416","./carl9170fw/carlfw/CMakeLists.txt","None","None","2798","0","0","ASCII text, with very long lines (475)","58584decccaf4ec94bba9ba630579846b43311b64a0dc75b4ab5067feb705c9e"
"20190416","./carl9170fw/toolchain/SHA256SUMS","None","None","271","0","0","ASCII text","b2cf5a79aa2854fa115350fc503d80dbd6c6d398cbe4f120f939c1dbc219c097"
"20190416","./carl9170fw/autogen.sh","None","None","659","0","0","Bourne-Again shell script, ASCII text executable","7bdcb0ff16eba96c8622158103a4ede7c5cc5cff69d974158af766b209da0484"
"20190416","./carl9170fw/toolchain/Makefile","None","None","1651","0","0","makefile script, ASCII text","0ac696bd232ec18c328ad90a3a23aef54a7b0b04f37ca344a2abf9fd6514a9d3"
"20190416","./carl9170fw/Kconfig","None","None","115","0","0","ASCII text","1a00b91573fb6f09eeb7aaa157629f18866725eb7c7858ccca8da58068db9318"
"20190416","./carl9170fw/GPL","None","#6502#cc65","17987","1024","4","ASCII text","ab15fd526bd8dd18a9e77ebc139656bf4d33e97fc7238cd11bf60e2b9b8666c6"
"20190416","./carl9170fw/include/linux/ieee80211.h","None","STM8","54132","6144","6","C source, ASCII text","93c038bd302feac19a0138a9adf91b880a1139dae6a7cd9eb938b850e54e751f"
"20190416","./carl9170fw/include/linux/types.h","None","STM8","1770","64","1","C source, ASCII text","28dd6975effabc922acd3545cc93788baaa702437e18fd743c0dfef745faacde"
"20190416","./carl9170fw/include/linux/ch9.h","None","WASM","24774","64","1","C source, ASCII text","7bb11aa52737c9fd0e8e539f030118ccee889c963e3268efa4f7733ac8f3d75c"
"20190416","./carl9170fw/include/linux/compiler.h","None","None","3232","0","0","C source, ASCII text","c347d9fc2537db4df3b1bd9641ab1e9f39cf9b0e2a164e825b1d9df2f04fa2ab"
"20190416","./carl9170fw/include/shared/eeprom.h","None","#6502#cc65","6350","384","3","C source, ASCII text","1bdee7313eeec7c49169e9402eeee9953e512aef41670cbada5698b6ef77d1fb"
"20190416","./carl9170fw/include/shared/fwcmd.h","None","#6502#cc65","8334","384","3","C source, ASCII text","5ef3a407168f3757c25f46d96d0f1fd85b7ce259c708f1398b19b4e44d374cb1"
"20190416","./carl9170fw/include/shared/wlan.h","None","#6502#cc65","11955","256","2","C source, ASCII text","b277a8a6e317c8dd4216c31fb97a8dea5ddfc1efa8bf8f0702375239d48522e1"
"20190416","./carl9170fw/include/shared/phy.h","None","#6502#cc65","25507","256","2","C source, ASCII text","e69275339d80317441532af8067655bdd6626496f9ac50b328931d7f0374ad15"
"20190416","./carl9170fw/include/shared/version.h","None","None","255","0","0","C source, ASCII text","19055241eecb9f5788097b17517af99b614347e6c2082f71bbb8ead9ed039e05"
"20190416","./carl9170fw/include/shared/hw.h","None","#6502#cc65","35906","384","3","C source, ASCII text","5897e91ea42fd71ec15fb0c7a38eace92b033b12f13ba4bd92cc0f5bedb3bd34"
"20190416","./carl9170fw/include/shared/fwdesc.h","None","None","7656","0","0","C source, ASCII text","ea08d54a9ce77f37d4a4d5b9bdc2deb6666010035c6b9b73b7e0d2e6d001be93"
"20190416","./carl9170fw/tools/lib/carlfw.h","None","None","2206","0","0","C source, ASCII text","270fe4765713d0c96e0feab3dc587f0cee143f50ec2845543ffacfe47a130c23"
"20190416","./carl9170fw/tools/lib/CMakeLists.txt","None","None","125","0","0","ASCII text","503fef93ffa15c3e1802fc15101c53991e5a5982d0f7880550e8586d274a8c4d"
"20190416","./carl9170fw/tools/lib/carlfw.c","None","None","13671","0","0","C source, ASCII text","6818385334c961d1936c2937432bee4f1b0f1bf68bffe9e091bf2aea5b08b394"
"20190416","./carl9170fw/tools/Kconfig","None","None","221","0","0","ASCII text","8c312579576a4af10f4aaf3cb7c76b139e589b27f70ec1f17306e9afd7879ead"
"20190416","./carl9170fw/tools/src/checksum.c","None","None","2090","0","0","C source, ASCII text","9105a59fec37b3a798d6fd18c1361483633ffd5101c67ab682faa4cb04f7fe80"
"20190416","./carl9170fw/tools/src/eeprom_fix.c","None","None","7492","0","0","C source, ASCII text","e4901d6d0758e340a5f256fb43e410e8459318c666598108097b83f6a1df9d76"
